checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
115B,German,layer_12,mean,3.099,1.3422,0.787545,0.8629,0.8987,0.916,0.936,0.9492,0.961,0.9747,0.9837,0.9914
115B,German,layer_13,mean,4.0968,1.4846,0.796575,0.8202,0.8683,0.8921,0.9198,0.9374,0.9526,0.9697,0.9806,0.9898
115B,German,layer_14,mean,4.1148,1.4748,0.782433,0.823,0.8674,0.8909,0.9174,0.9345,0.9496,0.9671,0.9787,0.9887
115B,German,layer_15,mean,4.7013,1.5554,0.787718,0.8012,0.8533,0.8799,0.9102,0.9291,0.9458,0.9648,0.9773,0.988
115B,German,layer_16,mean,5.6106,1.6639,0.79113,0.7744,0.8334,0.8637,0.8975,0.9192,0.9384,0.9602,0.9745,0.9866
115B,German,layer_17,mean,7.0216,1.8233,0.79888,0.7394,0.8073,0.8415,0.8807,0.9063,0.9289,0.9547,0.9713,0.985
115B,German,layer_18,mean,8.9921,2.0396,0.806998,0.6986,0.7764,0.8159,0.862,0.8931,0.9199,0.9498,0.9684,0.9836
115B,German,layer_19,mean,9.9415,2.1338,0.801177,0.6828,0.7651,0.8067,0.8543,0.8863,0.9146,0.946,0.9659,0.9822
115B,German,layer_20,mean,14.0099,2.5684,0.803451,0.6212,0.7182,0.7678,0.8289,0.8697,0.9044,0.9405,0.9624,0.9803
115B,German,layer_21,mean,19.3587,3.0583,0.792401,0.568,0.6764,0.7311,0.8,0.8468,0.887,0.9292,0.9547,0.9758
115B,German,layer_22,mean,28.5098,4.0008,0.801116,0.4939,0.6218,0.685,0.7664,0.8219,0.8698,0.9197,0.9492,0.9732
115B,German,layer_23,mean,39.4039,5.0415,0.794199,0.4371,0.5775,0.6458,0.7349,0.7964,0.8491,0.9049,0.9392,0.9678
115B,German,layer_24,mean,52.9598,6.8106,0.806352,0.3712,0.5278,0.6026,0.706,0.778,0.8392,0.901,0.9376,0.9673
115B,German,layer_25,mean,69.1958,9.7049,0.812881,0.3026,0.4783,0.563,0.6805,0.7626,0.8313,0.8984,0.9363,0.9666
115B,German,layer_26,mean,92.3723,15.0361,0.830953,0.2294,0.4217,0.5143,0.6459,0.7392,0.8177,0.8931,0.9346,0.9664
115B,German,layer_27,mean,98.098,17.2219,0.833186,0.2067,0.4114,0.5075,0.6419,0.7368,0.8156,0.8913,0.9336,0.9662
115B,German,layer_28,mean,103.7965,20.7678,0.839024,0.1738,0.4011,0.5039,0.6411,0.7363,0.8153,0.8912,0.9339,0.9666
115B,German,layer_29,mean,89.6658,18.9976,0.840905,0.1767,0.4264,0.5404,0.6721,0.7583,0.8295,0.8995,0.9396,0.9695
115B,Hindi,layer_0,last,68.5146,14.3053,1.795481,0.2449,0.3802,0.4848,0.6538,0.7703,0.8689,0.959,0.9924,0.9996
115B,Hindi,layer_1,last,114.5251,16.3556,1.180798,0.2327,0.3448,0.4318,0.5664,0.6786,0.7843,0.8927,0.9477,0.9814
115B,Hindi,layer_2,last,6.7228,1.7841,1.080697,0.7476,0.8038,0.8303,0.8682,0.9005,0.9305,0.9618,0.9793,0.9916
115B,Hindi,layer_3,last,4.878,1.5587,1.029256,0.8004,0.8437,0.864,0.8925,0.917,0.9401,0.9652,0.9802,0.9915
115B,Hindi,layer_4,last,4.1366,1.4623,0.997306,0.8265,0.8634,0.8806,0.9042,0.9248,0.9447,0.9669,0.9807,0.9915
115B,Hindi,layer_5,last,4.2147,1.4639,0.967002,0.8261,0.8625,0.8788,0.9016,0.9217,0.9414,0.9641,0.9787,0.9903
115B,Hindi,layer_6,last,4.3964,1.4758,0.944444,0.8228,0.8579,0.8741,0.8965,0.9168,0.937,0.9609,0.9765,0.9892
115B,Hindi,layer_7,last,4.8067,1.5053,0.912243,0.8147,0.8475,0.8636,0.8861,0.9071,0.9286,0.9551,0.9725,0.9869
115B,Hindi,layer_8,last,5.2822,1.5415,0.880767,0.8052,0.8369,0.8534,0.8766,0.8982,0.9209,0.9492,0.9683,0.9846
115B,Hindi,layer_9,last,5.7117,1.5707,0.850783,0.7976,0.8284,0.8447,0.8682,0.8902,0.9135,0.9436,0.9642,0.9821
115B,Hindi,layer_10,last,6.3287,1.6153,0.824069,0.7866,0.8178,0.834,0.8579,0.8804,0.9049,0.9369,0.9592,0.9791
115B,Hindi,layer_11,last,6.8942,1.6517,0.796185,0.7778,0.809,0.8255,0.8496,0.8723,0.8971,0.9301,0.9539,0.9758
115B,Hindi,layer_12,last,7.7235,1.7057,0.773349,0.7654,0.7968,0.8137,0.8381,0.8612,0.8872,0.9222,0.948,0.9722
115B,Hindi,layer_13,last,9.0122,1.789,0.75298,0.7473,0.78,0.7979,0.8234,0.8473,0.8745,0.912,0.9405,0.9676
115B,Hindi,layer_14,last,9.973,1.8508,0.7352,0.7347,0.7697,0.7883,0.8149,0.8393,0.867,0.9055,0.9353,0.9643
115B,Hindi,layer_15,last,11.2022,1.9247,0.721935,0.7204,0.7568,0.7763,0.8037,0.8291,0.8579,0.8983,0.9298,0.9607
115B,Hindi,layer_16,last,13.1367,2.0391,0.711721,0.6998,0.7385,0.7591,0.7886,0.8157,0.8463,0.8894,0.9232,0.9567
115B,Hindi,layer_17,last,15.5752,2.1744,0.703491,0.6776,0.718,0.7399,0.7718,0.801,0.8339,0.8802,0.9163,0.9524
115B,Hindi,layer_18,last,18.7706,2.3474,0.698597,0.6521,0.6953,0.719,0.7538,0.7853,0.8207,0.8705,0.9094,0.9482
115B,Hindi,layer_19,last,22.4542,2.5491,0.692894,0.6255,0.6731,0.7001,0.7383,0.7722,0.8097,0.862,0.903,0.9443
115B,Hindi,layer_20,last,26.8333,2.7821,0.686747,0.5985,0.6512,0.6811,0.7231,0.7589,0.7982,0.8533,0.8965,0.9401
115B,Hindi,layer_21,last,32.1571,3.0342,0.677233,0.5728,0.6294,0.661,0.7058,0.7435,0.7844,0.8421,0.8878,0.9346
115B,Hindi,layer_22,last,37.7428,3.3234,0.672294,0.5469,0.6104,0.645,0.6926,0.7315,0.7737,0.8335,0.8813,0.9305
115B,Hindi,layer_23,last,45.0138,3.6759,0.660677,0.5195,0.59,0.6271,0.677,0.7171,0.7604,0.8221,0.8723,0.9244
115B,Hindi,layer_24,last,53.8511,4.1472,0.655985,0.4882,0.5687,0.6082,0.6614,0.7034,0.7485,0.8127,0.865,0.9197
115B,Hindi,layer_25,last,66.1538,4.7129,0.649486,0.4571,0.5425,0.5836,0.6398,0.6836,0.7308,0.7985,0.8542,0.9129
115B,Hindi,layer_26,last,87.422,5.7015,0.645914,0.4143,0.5065,0.5487,0.6082,0.6553,0.7059,0.7796,0.8403,0.9044
115B,Hindi,layer_27,last,111.9005,7.0707,0.640855,0.3693,0.477,0.5204,0.5831,0.6324,0.6855,0.7633,0.828,0.8967
115B,Hindi,layer_28,last,162.6234,12.31,0.637475,0.2558,0.4374,0.4842,0.553,0.6055,0.661,0.7437,0.8131,0.8873
115B,Hindi,layer_29,last,52.913,5.7713,0.635492,0.3788,0.6197,0.6516,0.6968,0.7311,0.7683,0.8242,0.8713,0.9221
115B,Hindi,layer_0,mean,41.6102,7.5266,1.483972,0.3497,0.5169,0.5995,0.7264,0.8177,0.8924,0.9597,0.9869,0.9974
115B,Hindi,layer_1,mean,38.4627,6.218,1.085939,0.3897,0.5425,0.6205,0.7363,0.8205,0.8867,0.9472,0.975,0.9906
115B,Hindi,layer_2,mean,4.9404,1.6958,0.997387,0.7657,0.8542,0.8789,0.9136,0.9387,0.9589,0.9789,0.989,0.9954
115B,Hindi,layer_3,mean,3.6982,1.4808,0.958611,0.8207,0.8842,0.9036,0.9296,0.9484,0.9642,0.9809,0.9897,0.9955
115B,Hindi,layer_4,mean,3.2879,1.4075,0.933832,0.8422,0.8956,0.9135,0.9359,0.9522,0.9664,0.9817,0.9899,0.9955
115B,Hindi,layer_5,mean,3.3623,1.4099,0.917201,0.8416,0.8916,0.9108,0.9335,0.9499,0.9646,0.9805,0.989,0.995
115B,Hindi,layer_6,mean,3.3479,1.3996,0.905555,0.8448,0.8907,0.9096,0.9323,0.9487,0.9636,0.9797,0.9885,0.9947
115B,Hindi,layer_7,mean,3.6321,1.4367,0.903138,0.8338,0.8797,0.9011,0.9264,0.9448,0.961,0.9784,0.9878,0.9943
115B,Hindi,layer_8,mean,3.9595,1.4733,0.890805,0.8234,0.8688,0.8921,0.9191,0.9387,0.9564,0.9755,0.986,0.9934
115B,Hindi,layer_9,mean,3.941,1.4647,0.875537,0.8259,0.8693,0.8921,0.9183,0.9375,0.955,0.9743,0.9851,0.9928
115B,Hindi,layer_10,mean,4.2932,1.5086,0.864403,0.8137,0.8593,0.8841,0.9121,0.9329,0.9517,0.9721,0.9836,0.992
115B,Hindi,layer_11,mean,4.7431,1.5576,0.852001,0.8007,0.8486,0.8747,0.9041,0.9258,0.9458,0.9681,0.981,0.9907
115B,Hindi,layer_12,mean,5.592,1.6602,0.85043,0.7754,0.8297,0.8594,0.8924,0.9171,0.9396,0.9645,0.9789,0.9896
115B,Hindi,layer_13,mean,7.5389,1.8847,0.848625,0.7273,0.7958,0.8314,0.8721,0.901,0.9277,0.9571,0.9744,0.9874
115B,Hindi,layer_14,mean,7.5753,1.8589,0.8275,0.7324,0.7959,0.83,0.8683,0.8962,0.9224,0.9526,0.9711,0.9854
115B,Hindi,layer_15,mean,8.9055,2.0158,0.827946,0.7029,0.7765,0.8156,0.8591,0.8898,0.9181,0.9501,0.9695,0.9846
115B,Hindi,layer_16,mean,10.9057,2.2131,0.825367,0.6704,0.7515,0.7949,0.8432,0.877,0.9083,0.9438,0.9656,0.9826
115B,Hindi,layer_17,mean,13.8126,2.488,0.827253,0.6316,0.7208,0.7687,0.8227,0.8614,0.897,0.9372,0.9617,0.9806
115B,Hindi,layer_18,mean,17.8625,2.896,0.829239,0.5842,0.6876,0.7427,0.8032,0.8464,0.8857,0.9305,0.9576,0.9787
115B,Hindi,layer_19,mean,21.1167,3.2244,0.822586,0.5525,0.6667,0.7257,0.7905,0.8361,0.8776,0.9251,0.9541,0.9767
115B,Hindi,layer_20,mean,26.1494,3.7715,0.811235,0.5088,0.6394,0.7035,0.7755,0.8249,0.8691,0.9191,0.9498,0.9741
115B,Hindi,layer_21,mean,33.8538,4.5716,0.795988,0.4591,0.6054,0.6766,0.754,0.8068,0.8541,0.9084,0.9423,0.9696
115B,Hindi,layer_22,mean,42.1937,5.6441,0.798083,0.4084,0.5734,0.6515,0.7365,0.7932,0.8439,0.9022,0.9386,0.9677
115B,Hindi,layer_23,mean,52.0398,6.6144,0.779716,0.3741,0.5449,0.6257,0.7147,0.7742,0.8272,0.8888,0.9284,0.9617
115B,Hindi,layer_24,mean,60.9487,7.8526,0.781174,0.3389,0.5209,0.6053,0.6998,0.7626,0.8187,0.8839,0.9255,0.9602
115B,Hindi,layer_25,mean,72.0775,9.8903,0.781963,0.2947,0.4916,0.5819,0.6854,0.7533,0.8131,0.8812,0.9239,0.9592
115B,Hindi,layer_26,mean,90.2746,13.7105,0.792274,0.2385,0.4491,0.5468,0.66,0.7358,0.8022,0.8762,0.9217,0.9585
115B,Hindi,layer_27,mean,100.1919,16.3261,0.789276,0.2099,0.4286,0.5299,0.6499,0.7288,0.7976,0.8729,0.9193,0.957
115B,Hindi,layer_28,mean,97.0883,16.6542,0.790331,0.197,0.4334,0.5394,0.6586,0.7346,0.8013,0.8748,0.9206,0.9578
115B,Hindi,layer_29,mean,23.8751,3.9804,0.787858,0.4905,0.6658,0.7367,0.8031,0.8453,0.8834,0.9262,0.9531,0.975
115B,Arabic,layer_0,last,141.754,14.3965,1.532245,0.2537,0.357,0.4068,0.4959,0.5895,0.6957,0.8363,0.9269,0.9826
115B,Arabic,layer_1,last,159.4212,13.1227,1.079079,0.2681,0.3642,0.4094,0.4883,0.571,0.668,0.8024,0.8932,0.9598
115B,Arabic,layer_2,last,41.1801,4.1739,0.983359,0.484,0.5963,0.6278,0.6763,0.7265,0.7853,0.8669,0.9229,0.9669
115B,Arabic,layer_3,last,29.5499,3.3219,0.931903,0.545,0.6441,0.6722,0.7145,0.7566,0.8056,0.8751,0.9245,0.9655
115B,Arabic,layer_4,last,24.6909,2.9692,0.900766,0.5775,0.6688,0.6947,0.7337,0.7719,0.8162,0.8797,0.9253,0.9646
115B,Arabic,layer_5,last,27.8853,3.104,0.876042,0.565,0.6514,0.679,0.7201,0.7594,0.8053,0.871,0.9185,0.9603
115B,Arabic,layer_6,last,31.9176,3.3082,0.859242,0.5473,0.632,0.6639,0.7077,0.7483,0.7958,0.8632,0.9126,0.9567
115B,Arabic,layer_7,last,38.1607,3.5849,0.838608,0.5258,0.6071,0.641,0.6872,0.7296,0.7797,0.8508,0.9035,0.9512
115B,Arabic,layer_8,last,46.8356,4.0054,0.819695,0.4971,0.579,0.6162,0.6656,0.7101,0.7626,0.8376,0.8937,0.9455
115B,Arabic,layer_9,last,54.4272,4.3371,0.803103,0.4775,0.5575,0.5968,0.6489,0.6947,0.7492,0.827,0.8856,0.9404
115B,Arabic,layer_10,last,62.0233,4.6834,0.788119,0.4592,0.5401,0.5814,0.635,0.6815,0.737,0.8172,0.8782,0.9357
115B,Arabic,layer_11,last,69.3192,4.9362,0.767183,0.4472,0.5255,0.5685,0.6225,0.6691,0.7243,0.8051,0.8682,0.9293
115B,Arabic,layer_12,last,80.7185,5.4552,0.752542,0.4248,0.5064,0.5501,0.606,0.6533,0.7099,0.7936,0.8593,0.9236
115B,Arabic,layer_13,last,97.1398,6.27,0.740306,0.3953,0.4814,0.5289,0.5879,0.6365,0.6937,0.7797,0.8487,0.9171
115B,Arabic,layer_14,last,109.7349,6.9654,0.729014,0.3742,0.4646,0.5148,0.5772,0.627,0.6847,0.7715,0.8419,0.9124
115B,Arabic,layer_15,last,124.0512,7.6909,0.721204,0.3555,0.4474,0.4994,0.5635,0.6143,0.6732,0.7621,0.8346,0.9077
115B,Arabic,layer_16,last,145.0438,8.8938,0.716265,0.3294,0.4239,0.4783,0.5454,0.5983,0.6594,0.752,0.8273,0.9033
115B,Arabic,layer_17,last,169.6546,10.5663,0.711216,0.3003,0.4018,0.4574,0.5281,0.583,0.6466,0.7425,0.8201,0.8987
115B,Arabic,layer_18,last,187.6943,12.2945,0.710842,0.2761,0.3849,0.4453,0.5194,0.5766,0.6414,0.7389,0.8177,0.8972
115B,Arabic,layer_19,last,202.083,13.9693,0.708898,0.2567,0.3755,0.4362,0.514,0.5729,0.6385,0.7368,0.8158,0.8959
115B,Arabic,layer_20,last,211.733,15.3037,0.703768,0.2433,0.3682,0.4308,0.5122,0.572,0.6375,0.7353,0.8141,0.8943
115B,Arabic,layer_21,last,229.9621,17.3176,0.695829,0.2264,0.3556,0.42,0.5047,0.5652,0.6313,0.7293,0.8088,0.8905
115B,Arabic,layer_22,last,232.1513,18.3139,0.693635,0.2183,0.3546,0.4206,0.508,0.5685,0.6339,0.7303,0.8089,0.8903
115B,Arabic,layer_23,last,244.8751,19.7549,0.683798,0.2084,0.3488,0.4152,0.5027,0.5635,0.6288,0.7248,0.8039,0.8864
115B,Arabic,layer_24,last,244.7734,20.529,0.682588,0.2023,0.3481,0.4158,0.5049,0.5667,0.6319,0.7272,0.8055,0.8872
115B,Arabic,layer_25,last,264.7572,22.5274,0.680821,0.1921,0.3332,0.4018,0.4929,0.5563,0.6229,0.7206,0.8009,0.8844
115B,Arabic,layer_26,last,291.9662,26.1717,0.682872,0.1758,0.3126,0.3831,0.4774,0.5437,0.6133,0.7147,0.7974,0.8826
115B,Arabic,layer_27,last,302.9383,28.5703,0.680185,0.1659,0.3007,0.3755,0.4738,0.5422,0.6128,0.714,0.7964,0.8815
115B,Arabic,layer_28,last,252.2344,25.073,0.680492,0.1737,0.3325,0.4122,0.5101,0.5751,0.6409,0.7341,0.8102,0.8893
115B,Arabic,layer_29,last,76.512,8.5841,0.680243,0.3059,0.5441,0.6091,0.6773,0.7196,0.7626,0.8237,0.8736,0.9259
115B,Arabic,layer_0,mean,45.1452,6.6133,1.299136,0.3753,0.547,0.619,0.7106,0.7782,0.8465,0.9238,0.9661,0.9908
115B,Arabic,layer_1,mean,38.7158,5.7861,1.037473,0.4032,0.5738,0.6512,0.7384,0.801,0.861,0.9256,0.9613,0.985
115B,Arabic,layer_2,mean,3.5712,1.4822,0.948494,0.82,0.8948,0.9162,0.9368,0.9514,0.9652,0.9801,0.9888,0.9951
115B,Arabic,layer_3,mean,2.8353,1.3505,0.90616,0.8598,0.9157,0.9337,0.9504,0.9617,0.9721,0.9836,0.9904,0.9955
115B,Arabic,layer_4,mean,2.605,1.3064,0.881968,0.8744,0.9228,0.9398,0.9552,0.9652,0.9744,0.9847,0.9908,0.9956
115B,Arabic,layer_5,mean,2.7863,1.3328,0.871802,0.8658,0.9131,0.9337,0.9517,0.9628,0.9728,0.9837,0.9902,0.9952
115B,Arabic,layer_6,mean,2.8248,1.3349,0.859982,0.8651,0.9114,0.9319,0.9501,0.9613,0.9715,0.9827,0.9895,0.9948
115B,Arabic,layer_7,mean,3.0501,1.3707,0.860055,0.8537,0.9014,0.925,0.9458,0.9585,0.9698,0.9818,0.9889,0.9945
115B,Arabic,layer_8,mean,3.3398,1.4167,0.856053,0.8396,0.892,0.9176,0.9407,0.9545,0.9667,0.9799,0.9878,0.9939
115B,Arabic,layer_9,mean,3.1941,1.3891,0.844353,0.8479,0.8973,0.9205,0.942,0.9551,0.9668,0.9797,0.9875,0.9937
115B,Arabic,layer_10,mean,3.3144,1.4077,0.840547,0.8422,0.8933,0.9171,0.9398,0.9536,0.9658,0.9791,0.9871,0.9935
115B,Arabic,layer_11,mean,3.4763,1.4285,0.830515,0.836,0.8888,0.9129,0.9364,0.9505,0.9632,0.9771,0.9858,0.9928
115B,Arabic,layer_12,mean,3.9491,1.4988,0.834376,0.816,0.875,0.9016,0.9286,0.945,0.9593,0.975,0.9845,0.9922
115B,Arabic,layer_13,mean,5.0373,1.6518,0.839601,0.7769,0.8472,0.8792,0.9135,0.9341,0.9516,0.9705,0.9818,0.9908
115B,Arabic,layer_14,mean,5.1524,1.6583,0.823307,0.7753,0.8465,0.8781,0.9108,0.9309,0.9483,0.9677,0.9798,0.9896
115B,Arabic,layer_15,mean,5.6986,1.7361,0.826187,0.7575,0.8357,0.8693,0.9052,0.9271,0.9457,0.9661,0.9788,0.9892
115B,Arabic,layer_16,mean,7.1692,1.9213,0.828555,0.7193,0.8096,0.8475,0.8892,0.9147,0.9365,0.9605,0.9754,0.9875
115B,Arabic,layer_17,mean,9.4403,2.2059,0.834668,0.6701,0.7774,0.8212,0.8702,0.9002,0.9261,0.9544,0.9718,0.9857
115B,Arabic,layer_18,mean,12.396,2.5773,0.840387,0.618,0.7446,0.795,0.8511,0.8858,0.9159,0.9485,0.9684,0.9841
115B,Arabic,layer_19,mean,15.539,2.9974,0.835792,0.5703,0.7205,0.7752,0.836,0.8737,0.9065,0.9424,0.9646,0.9821
115B,Arabic,layer_20,mean,20.7615,3.7794,0.834066,0.5024,0.6816,0.7474,0.817,0.8608,0.8983,0.9378,0.9617,0.9805
115B,Arabic,layer_21,mean,28.0305,4.8893,0.826305,0.4339,0.6447,0.7166,0.7947,0.8431,0.8846,0.9289,0.9558,0.9773
115B,Arabic,layer_22,mean,34.5979,6.1288,0.834072,0.3757,0.615,0.6923,0.7773,0.8301,0.8755,0.924,0.9533,0.9763
115B,Arabic,layer_23,mean,43.014,7.3579,0.826083,0.3368,0.5795,0.6622,0.7556,0.8129,0.8621,0.9145,0.9467,0.9727
115B,Arabic,layer_24,mean,50.5152,8.5599,0.840595,0.3104,0.5426,0.6341,0.7354,0.8008,0.8562,0.9132,0.9469,0.9732
115B,Arabic,layer_25,mean,58.966,10.1076,0.848509,0.2841,0.5074,0.605,0.7169,0.79,0.8513,0.9118,0.9465,0.9731
115B,Arabic,layer_26,mean,71.3768,12.6161,0.867729,0.2501,0.4662,0.5681,0.6911,0.7725,0.8414,0.9087,0.946,0.9734
115B,Arabic,layer_27,mean,77.9044,14.3938,0.867303,0.2285,0.4477,0.5558,0.6822,0.7664,0.8369,0.9059,0.9442,0.9726
115B,Arabic,layer_28,mean,63.8055,11.4604,0.870321,0.2632,0.4841,0.5932,0.7093,0.7859,0.85,0.9131,0.9486,0.9749
115B,Arabic,layer_29,mean,21.8834,4.3238,0.86767,0.4645,0.6781,0.7489,0.8231,0.8689,0.9069,0.9455,0.9678,0.9842
115B,Turkish,layer_0,last,133.7083,13.2036,1.523181,0.2659,0.3753,0.4316,0.523,0.6052,0.6987,0.8314,0.9215,0.9796
115B,Turkish,layer_1,last,158.4468,12.8745,1.08612,0.2708,0.3707,0.4213,0.5059,0.5811,0.6676,0.7932,0.8845,0.9555
115B,Turkish,layer_2,last,77.7982,6.6048,0.987763,0.3811,0.5051,0.549,0.6145,0.6707,0.7346,0.8275,0.897,0.9553
115B,Turkish,layer_3,last,60.1195,5.0849,0.938337,0.4381,0.5462,0.5849,0.6434,0.6921,0.7479,0.8302,0.8942,0.9514
115B,Turkish,layer_4,last,52.3042,4.5228,0.910336,0.4657,0.5685,0.6045,0.6593,0.7048,0.7566,0.8327,0.8931,0.9493
115B,Turkish,layer_5,last,54.4569,4.5625,0.886891,0.4639,0.5639,0.5998,0.6545,0.6996,0.7512,0.8269,0.8875,0.9454
115B,Turkish,layer_6,last,63.6998,5.0575,0.873476,0.4401,0.5434,0.5818,0.638,0.6849,0.7388,0.8173,0.8802,0.9412
115B,Turkish,layer_7,last,81.648,5.9574,0.850967,0.4047,0.5072,0.55,0.6088,0.6587,0.7159,0.7999,0.8676,0.9338
115B,Turkish,layer_8,last,106.674,7.3747,0.832773,0.362,0.47,0.5151,0.5779,0.6312,0.6922,0.7821,0.8548,0.9263
115B,Turkish,layer_9,last,121.8768,8.1805,0.8152,0.3428,0.4515,0.4979,0.5621,0.6162,0.6781,0.7705,0.846,0.9208
115B,Turkish,layer_10,last,136.242,8.9052,0.800915,0.3281,0.4345,0.4824,0.5481,0.6031,0.666,0.7609,0.8386,0.916
115B,Turkish,layer_11,last,160.9518,10.3766,0.77903,0.3022,0.4124,0.4629,0.5302,0.5857,0.6487,0.7447,0.8255,0.9077
115B,Turkish,layer_12,last,189.89,12.0077,0.76235,0.28,0.3876,0.4398,0.5083,0.5655,0.6302,0.7298,0.814,0.9003
115B,Turkish,layer_13,last,227.1403,14.7033,0.747839,0.2506,0.3615,0.415,0.4858,0.5451,0.612,0.7146,0.8022,0.8927
115B,Turkish,layer_14,last,252.6645,16.9745,0.732408,0.2306,0.3478,0.4027,0.4746,0.5348,0.6021,0.7051,0.7937,0.8867
115B,Turkish,layer_15,last,277.0745,19.2309,0.722522,0.214,0.3343,0.3904,0.463,0.5239,0.5921,0.6965,0.7869,0.8819
115B,Turkish,layer_16,last,304.2391,22.2794,0.715688,0.196,0.3198,0.3764,0.4505,0.5136,0.5836,0.6901,0.7821,0.8785
115B,Turkish,layer_17,last,337.4243,27.0373,0.709914,0.1727,0.303,0.3606,0.4377,0.5024,0.5745,0.6834,0.7768,0.8748
115B,Turkish,layer_18,last,344.7557,28.8618,0.707586,0.1644,0.2985,0.3564,0.4351,0.5015,0.5748,0.6842,0.7772,0.8746
115B,Turkish,layer_19,last,342.6222,31.3853,0.70418,0.1507,0.3007,0.359,0.4406,0.5081,0.5815,0.6893,0.7804,0.8758
115B,Turkish,layer_20,last,343.9416,33.6246,0.698601,0.1377,0.3008,0.3596,0.4433,0.512,0.5851,0.6917,0.7813,0.8755
115B,Turkish,layer_21,last,361.9985,36.1402,0.684403,0.1289,0.2938,0.3525,0.4372,0.5066,0.5797,0.6856,0.775,0.8701
115B,Turkish,layer_22,last,347.5145,35.2709,0.682357,0.1257,0.3009,0.3597,0.4452,0.515,0.5876,0.6913,0.7786,0.8717
115B,Turkish,layer_23,last,354.0482,35.9011,0.669052,0.1218,0.3003,0.3577,0.4439,0.514,0.5861,0.6882,0.7744,0.8677
115B,Turkish,layer_24,last,329.6974,33.1556,0.668279,0.1225,0.312,0.3692,0.4558,0.5258,0.5967,0.6966,0.7803,0.871
115B,Turkish,layer_25,last,341.9575,34.9833,0.666633,0.1176,0.3023,0.3605,0.4491,0.5212,0.5939,0.6953,0.7796,0.8702
115B,Turkish,layer_26,last,354.8768,37.8584,0.669773,0.1075,0.2903,0.3517,0.4419,0.5164,0.5917,0.6958,0.7811,0.8714
115B,Turkish,layer_27,last,354.9038,40.3678,0.672064,0.1065,0.2869,0.3497,0.4444,0.5211,0.5977,0.7018,0.7857,0.874
115B,Turkish,layer_28,last,275.8632,32.6046,0.682022,0.1315,0.3268,0.3966,0.4944,0.567,0.6384,0.7338,0.8098,0.8887
115B,Turkish,layer_29,last,91.3629,10.6837,0.687683,0.2654,0.5203,0.5847,0.6564,0.7057,0.7546,0.8197,0.8716,0.9249
115B,Turkish,layer_0,mean,66.3384,7.6907,1.211595,0.3508,0.4875,0.5588,0.6472,0.7175,0.7927,0.8882,0.9466,0.984
115B,Turkish,layer_1,mean,41.475,5.1033,0.979574,0.4358,0.564,0.6348,0.7132,0.7728,0.8331,0.9055,0.9485,0.9787
115B,Turkish,layer_2,mean,2.6343,1.31,0.894336,0.8729,0.9239,0.9368,0.9504,0.9603,0.9701,0.982,0.9894,0.9951
115B,Turkish,layer_3,mean,2.2264,1.231,0.849482,0.9009,0.9378,0.9482,0.9595,0.9674,0.975,0.9844,0.9904,0.9953
115B,Turkish,layer_4,mean,2.1177,1.2078,0.825424,0.9097,0.9407,0.9516,0.9624,0.9697,0.9766,0.985,0.9906,0.9953
115B,Turkish,layer_5,mean,2.2803,1.2312,0.818274,0.901,0.931,0.9449,0.9583,0.9668,0.9746,0.9838,0.9898,0.9948
115B,Turkish,layer_6,mean,2.2838,1.2256,0.807344,0.9031,0.9298,0.9433,0.9565,0.9651,0.9731,0.9826,0.989,0.9943
115B,Turkish,layer_7,mean,2.55,1.2676,0.81524,0.888,0.9167,0.9331,0.9503,0.9609,0.9704,0.9813,0.9882,0.9939
115B,Turkish,layer_8,mean,2.8075,1.3053,0.814182,0.8751,0.9063,0.9248,0.9442,0.9561,0.9667,0.9789,0.9867,0.9932
115B,Turkish,layer_9,mean,2.794,1.2977,0.805782,0.8776,0.9067,0.9241,0.9425,0.9545,0.9652,0.9778,0.9859,0.9927
115B,Turkish,layer_10,mean,2.9603,1.3229,0.803742,0.8692,0.9005,0.9189,0.9392,0.9523,0.9638,0.977,0.9854,0.9924
115B,Turkish,layer_11,mean,3.1012,1.3402,0.796142,0.8636,0.8959,0.915,0.9356,0.9492,0.961,0.975,0.984,0.9916
115B,Turkish,layer_12,mean,3.5151,1.3982,0.801567,0.8454,0.8826,0.9037,0.9273,0.9431,0.9569,0.9726,0.9826,0.9909
115B,Turkish,layer_13,mean,4.6379,1.5491,0.810308,0.8029,0.852,0.8783,0.9099,0.9306,0.9481,0.9675,0.9795,0.9894
115B,Turkish,layer_14,mean,4.9307,1.573,0.796149,0.7968,0.8458,0.8726,0.9039,0.9247,0.9426,0.9632,0.9765,0.9877
115B,Turkish,layer_15,mean,5.5284,1.6471,0.799852,0.7785,0.8324,0.8617,0.8965,0.9195,0.939,0.9611,0.9753,0.9871
115B,Turkish,layer_16,mean,6.9605,1.8094,0.803357,0.7424,0.806,0.8401,0.8802,0.9067,0.9294,0.9551,0.9716,0.9852
115B,Turkish,layer_17,mean,8.8581,2.0142,0.810956,0.7032,0.7773,0.8161,0.8622,0.8928,0.9191,0.9491,0.9682,0.9836
115B,Turkish,layer_18,mean,11.2241,2.2598,0.816707,0.6632,0.7477,0.7915,0.8439,0.8793,0.9093,0.9434,0.9648,0.982
