checkpoint,dataset,layer,aggregation,rankme,pr,alpha_req,top_1_var,top_5_var,top_10_var,top_25_var,top_50_var,top_100_var,top_250_var,top_500_var,top_1000_var
384B,Spanish,layer_27,last,161.5153,9.9375,0.620241,0.3069,0.4292,0.4793,0.5466,0.5996,0.654,0.7324,0.8006,0.8779
384B,Spanish,layer_28,last,193.4181,14.8969,0.625133,0.2355,0.4021,0.46,0.5417,0.5981,0.6538,0.7328,0.8013,0.8783
384B,Spanish,layer_29,last,112.5528,11.2125,0.626633,0.2595,0.4932,0.5554,0.6319,0.6783,0.7236,0.7866,0.841,0.9023
384B,Spanish,layer_0,mean,158.8508,22.7508,1.053439,0.1472,0.3802,0.4634,0.553,0.6246,0.7039,0.8132,0.8918,0.9567
384B,Spanish,layer_1,mean,107.7989,15.9207,0.852183,0.1906,0.4543,0.5392,0.626,0.6915,0.7606,0.8478,0.9057,0.9541
384B,Spanish,layer_2,mean,1.9867,1.1832,0.775504,0.9191,0.9486,0.9573,0.9654,0.9712,0.9772,0.9848,0.99,0.9947
384B,Spanish,layer_3,mean,1.7669,1.1448,0.750957,0.9345,0.9583,0.9656,0.9725,0.9772,0.9818,0.9876,0.9917,0.9955
384B,Spanish,layer_4,mean,1.7441,1.1412,0.742591,0.936,0.9588,0.9667,0.9738,0.9783,0.9827,0.9881,0.992,0.9956
384B,Spanish,layer_5,mean,1.9611,1.1786,0.755577,0.921,0.9456,0.9569,0.9679,0.9747,0.9803,0.9868,0.9912,0.9951
384B,Spanish,layer_6,mean,1.9692,1.1789,0.748794,0.9209,0.9461,0.9567,0.9672,0.9738,0.9794,0.986,0.9906,0.9948
384B,Spanish,layer_7,mean,2.2801,1.2301,0.769685,0.9014,0.9312,0.9444,0.9586,0.9673,0.9749,0.9836,0.9892,0.9941
384B,Spanish,layer_8,mean,2.5353,1.2697,0.775555,0.8872,0.9209,0.9353,0.9517,0.9619,0.9708,0.9811,0.9876,0.9933
384B,Spanish,layer_9,mean,2.4831,1.2608,0.767237,0.8904,0.9247,0.9375,0.9525,0.9618,0.9704,0.9806,0.9872,0.9931
384B,Spanish,layer_10,mean,2.6271,1.2826,0.771911,0.8827,0.9185,0.9324,0.9489,0.9592,0.9687,0.9797,0.9867,0.9928
384B,Spanish,layer_11,mean,2.6723,1.288,0.763447,0.8809,0.9174,0.9312,0.9477,0.958,0.9674,0.9784,0.9858,0.9923
384B,Spanish,layer_12,mean,2.9379,1.327,0.773881,0.8678,0.9076,0.9229,0.9415,0.9533,0.9641,0.9766,0.9847,0.9918
384B,Spanish,layer_13,mean,3.9317,1.4639,0.788638,0.826,0.8762,0.8963,0.922,0.9388,0.9538,0.9705,0.9811,0.9899
384B,Spanish,layer_14,mean,3.8085,1.4445,0.772535,0.8315,0.8815,0.9001,0.9237,0.9392,0.9532,0.9694,0.98,0.9892
384B,Spanish,layer_15,mean,4.2185,1.5004,0.780715,0.8158,0.8706,0.8912,0.9174,0.9345,0.9499,0.9674,0.9789,0.9887
384B,Spanish,layer_16,mean,5.0694,1.6072,0.78689,0.7879,0.8512,0.875,0.9046,0.9242,0.942,0.9625,0.9759,0.9872
384B,Spanish,layer_17,mean,6.4089,1.768,0.797409,0.7508,0.8253,0.8533,0.8879,0.9114,0.9326,0.9568,0.9727,0.9857
384B,Spanish,layer_18,mean,7.8385,1.9333,0.805914,0.7175,0.801,0.8332,0.8726,0.9,0.9251,0.9531,0.9706,0.9847
384B,Spanish,layer_19,mean,10.3782,2.2032,0.77361,0.671,0.7726,0.8089,0.8535,0.8836,0.9108,0.9416,0.9619,0.9794
384B,Spanish,layer_20,mean,15.8952,2.6589,0.750148,0.6097,0.7203,0.7625,0.8143,0.8511,0.8844,0.922,0.9474,0.9709
384B,Spanish,layer_21,mean,23.352,3.3255,0.733776,0.5427,0.6745,0.7224,0.7824,0.8241,0.863,0.9069,0.9363,0.9641
384B,Spanish,layer_22,mean,31.8649,4.1429,0.739841,0.4828,0.6331,0.6872,0.7543,0.8019,0.8468,0.8968,0.9299,0.9609
384B,Spanish,layer_23,mean,36.8915,4.5979,0.732409,0.4564,0.614,0.6699,0.7401,0.7901,0.8374,0.8905,0.9254,0.958
384B,Spanish,layer_24,mean,44.8408,5.4778,0.74935,0.4157,0.5765,0.642,0.7193,0.777,0.832,0.891,0.9272,0.9594
384B,Spanish,layer_25,mean,54.2951,6.5056,0.758949,0.3793,0.5404,0.6124,0.6994,0.7629,0.8236,0.8878,0.926,0.9591
384B,Spanish,layer_26,mean,71.2392,8.4199,0.772743,0.3293,0.4934,0.5708,0.6674,0.7378,0.8059,0.8783,0.9215,0.9573
384B,Spanish,layer_27,mean,84.2015,10.2216,0.770402,0.294,0.4672,0.5501,0.6512,0.7248,0.7947,0.8696,0.9151,0.9538
384B,Spanish,layer_28,mean,104.2984,15.9745,0.776373,0.2124,0.4299,0.5266,0.6375,0.7172,0.7893,0.8661,0.9132,0.9531
384B,Spanish,layer_29,mean,101.0235,19.4206,0.770066,0.1639,0.4307,0.5413,0.6584,0.7375,0.8046,0.8754,0.919,0.9556
384B,German,layer_0,last,417.5757,50.4987,1.238605,0.1275,0.2105,0.2547,0.3336,0.4173,0.5226,0.6886,0.8234,0.9373
384B,German,layer_1,last,417.249,28.938,0.877843,0.179,0.2514,0.2878,0.3538,0.4216,0.5087,0.6517,0.7757,0.8945
384B,German,layer_2,last,304.0184,14.9392,0.790522,0.255,0.3192,0.3518,0.4073,0.4632,0.5355,0.6577,0.7677,0.8807
384B,German,layer_3,last,293.0124,13.327,0.742548,0.2706,0.3343,0.3675,0.4194,0.4698,0.5351,0.6473,0.7526,0.8668
384B,German,layer_4,last,245.8107,10.9184,0.719275,0.2996,0.3641,0.3981,0.448,0.4953,0.5558,0.6591,0.7573,0.8663
384B,German,layer_5,last,252.6257,11.1224,0.700212,0.2966,0.3629,0.3966,0.4467,0.4936,0.5532,0.6548,0.7521,0.8614
384B,German,layer_6,last,276.8137,12.2879,0.693997,0.2816,0.3505,0.3841,0.4351,0.483,0.544,0.6475,0.7464,0.8575
384B,German,layer_7,last,337.8945,15.2579,0.679263,0.2517,0.3223,0.3572,0.4089,0.4583,0.5209,0.628,0.7307,0.8471
384B,German,layer_8,last,357.5197,16.2336,0.671076,0.2437,0.3148,0.35,0.4022,0.4513,0.5139,0.6217,0.7254,0.8431
384B,German,layer_9,last,414.0393,19.6432,0.660274,0.2201,0.2956,0.3316,0.3837,0.4328,0.4957,0.6054,0.7123,0.8345
384B,German,layer_10,last,416.5792,19.3652,0.653347,0.222,0.2948,0.3312,0.3826,0.431,0.4932,0.6029,0.7096,0.832
384B,German,layer_11,last,420.3481,19.0551,0.638658,0.224,0.2971,0.3332,0.3838,0.4306,0.4905,0.5967,0.7025,0.8259
384B,German,layer_12,last,457.0562,20.8455,0.628652,0.2138,0.2852,0.3218,0.3718,0.4183,0.4783,0.5863,0.6937,0.8193
384B,German,layer_13,last,523.1706,24.965,0.618517,0.1946,0.2646,0.3014,0.353,0.4009,0.462,0.5717,0.6814,0.8106
384B,German,layer_14,last,530.69,25.9129,0.613114,0.1904,0.2639,0.3011,0.3538,0.4018,0.462,0.5703,0.6794,0.8085
384B,German,layer_15,last,547.3557,27.4005,0.609569,0.1845,0.2599,0.2967,0.3491,0.3977,0.4589,0.5685,0.6778,0.8068
384B,German,layer_16,last,525.5984,26.7994,0.610362,0.1862,0.2638,0.3021,0.3571,0.4069,0.4684,0.5781,0.686,0.8115
384B,German,layer_17,last,214.8406,9.6011,0.611576,0.3182,0.4035,0.4374,0.4832,0.5243,0.5746,0.6634,0.7497,0.8495
384B,German,layer_18,last,38.4605,3.0968,0.613805,0.5669,0.6291,0.6505,0.681,0.7079,0.7398,0.7949,0.8477,0.9083
384B,German,layer_19,last,28.9841,2.7324,0.610169,0.6038,0.6634,0.6833,0.7124,0.7372,0.7663,0.8159,0.8631,0.9171
384B,German,layer_20,last,28.0831,2.6954,0.599791,0.6079,0.6686,0.6876,0.7161,0.7406,0.769,0.8174,0.8633,0.9165
384B,German,layer_21,last,31.7151,2.8542,0.59145,0.5905,0.6545,0.6749,0.705,0.731,0.7605,0.8101,0.8572,0.9119
384B,German,layer_22,last,37.8963,3.0932,0.58515,0.5671,0.6325,0.6547,0.6867,0.7148,0.746,0.7978,0.8471,0.9051
384B,German,layer_23,last,45.6405,3.3928,0.582567,0.5412,0.6089,0.6329,0.6674,0.6977,0.7311,0.786,0.838,0.8991
384B,German,layer_24,last,56.8207,3.8466,0.584971,0.5077,0.5801,0.6062,0.6454,0.6789,0.7155,0.7747,0.8297,0.8939
384B,German,layer_25,last,76.0504,4.5596,0.587421,0.4658,0.5397,0.5681,0.6126,0.6504,0.6916,0.7569,0.8168,0.886
384B,German,layer_26,last,109.4179,5.8712,0.591675,0.4094,0.4891,0.5215,0.5717,0.6153,0.6624,0.7354,0.8014,0.8765
384B,German,layer_27,last,135.5026,7.09,0.591691,0.3712,0.4599,0.4958,0.5508,0.5971,0.6476,0.7245,0.7931,0.8711
384B,German,layer_28,last,189.4533,11.1721,0.59099,0.288,0.4214,0.4642,0.5268,0.5765,0.6294,0.7098,0.7816,0.8635
384B,German,layer_29,last,152.4383,13.6375,0.590387,0.208,0.4715,0.522,0.5821,0.6265,0.6734,0.7441,0.8066,0.8784
384B,German,layer_0,mean,133.8741,16.8032,1.076916,0.2146,0.4146,0.4919,0.579,0.6441,0.7169,0.8193,0.8954,0.9589
384B,German,layer_1,mean,82.7837,10.9502,0.847173,0.2702,0.5011,0.5787,0.6602,0.718,0.7795,0.8577,0.9113,0.9568
384B,German,layer_2,mean,9.8211,2.4267,0.766618,0.6303,0.804,0.8418,0.8738,0.8948,0.9164,0.9435,0.9625,0.9799
384B,German,layer_3,mean,7.5773,2.0862,0.739982,0.685,0.8289,0.8627,0.8925,0.9107,0.9287,0.9511,0.9669,0.9816
384B,German,layer_4,mean,7.1604,2.0002,0.733628,0.7018,0.831,0.866,0.8967,0.9149,0.932,0.9532,0.9682,0.9822
384B,German,layer_5,mean,9.1198,2.2205,0.746552,0.6661,0.7926,0.8359,0.879,0.9053,0.9269,0.951,0.9669,0.9815
384B,German,layer_6,mean,9.4278,2.2392,0.741157,0.6632,0.7917,0.8342,0.8748,0.9004,0.9221,0.9471,0.9642,0.98
384B,German,layer_7,mean,12.9926,2.6469,0.764402,0.6086,0.7465,0.7957,0.8501,0.8833,0.9113,0.9421,0.9617,0.979
384B,German,layer_8,mean,16.0136,2.9597,0.770946,0.5743,0.7188,0.7715,0.8318,0.8692,0.9003,0.9351,0.9575,0.9769
384B,German,layer_9,mean,15.3365,2.8636,0.762619,0.5836,0.7301,0.7787,0.8326,0.8673,0.8974,0.9324,0.9554,0.9757
384B,German,layer_10,mean,16.9443,3.0164,0.766889,0.5686,0.7138,0.7652,0.823,0.8613,0.894,0.9309,0.9547,0.9753
384B,German,layer_11,mean,17.6007,3.0696,0.75899,0.5633,0.7107,0.7625,0.8202,0.8579,0.89,0.9269,0.9517,0.9737
384B,German,layer_12,mean,20.6435,3.3678,0.769902,0.5375,0.686,0.7423,0.8063,0.8478,0.8834,0.9237,0.9501,0.973
384B,German,layer_13,mean,32.0643,4.5837,0.785945,0.4573,0.6181,0.6851,0.7662,0.8191,0.8641,0.9132,0.9442,0.9703
384B,German,layer_14,mean,31.0903,4.3843,0.770317,0.4677,0.6284,0.6922,0.7674,0.8169,0.8598,0.9081,0.94,0.9676
384B,German,layer_15,mean,34.1285,4.7121,0.777713,0.4505,0.6129,0.6796,0.7595,0.8113,0.8558,0.9061,0.939,0.9673
384B,German,layer_16,mean,42.2816,5.649,0.784196,0.4077,0.5829,0.6535,0.7384,0.7944,0.843,0.8982,0.9345,0.9653
384B,German,layer_17,mean,51.2552,6.8371,0.793352,0.3656,0.5547,0.6286,0.7189,0.7798,0.8323,0.8922,0.9317,0.9642
384B,German,layer_18,mean,56.8782,7.5418,0.800868,0.3465,0.5362,0.6115,0.7043,0.7697,0.8273,0.8913,0.9317,0.9644
384B,German,layer_19,mean,68.1751,8.785,0.767082,0.3157,0.5182,0.5943,0.6883,0.7522,0.8093,0.874,0.917,0.955
384B,German,layer_20,mean,95.337,11.0693,0.744221,0.2798,0.4679,0.5435,0.6413,0.714,0.7761,0.8471,0.8962,0.9425
384B,German,layer_21,mean,116.286,14.1282,0.725225,0.2395,0.4394,0.5187,0.6199,0.6945,0.76,0.8347,0.8859,0.9353
384B,German,layer_22,mean,131.561,16.0298,0.734336,0.2226,0.416,0.4967,0.6013,0.6777,0.7476,0.8263,0.8818,0.9343
384B,German,layer_23,mean,137.7965,16.4641,0.726434,0.2204,0.4073,0.4882,0.5932,0.6707,0.7425,0.8226,0.8786,0.9319
384B,German,layer_24,mean,140.1581,17.8227,0.742411,0.2112,0.3898,0.4733,0.5862,0.6715,0.7498,0.8337,0.8881,0.9378
384B,German,layer_25,mean,146.43,19.7369,0.750996,0.1984,0.371,0.4585,0.5782,0.6687,0.7512,0.8381,0.8921,0.9403
384B,German,layer_26,mean,162.9283,24.1234,0.764015,0.1724,0.3444,0.4361,0.5611,0.6559,0.7434,0.8361,0.893,0.9416
384B,German,layer_27,mean,170.0326,26.6394,0.760426,0.1583,0.3366,0.4316,0.558,0.6544,0.7412,0.8329,0.8899,0.9397
384B,German,layer_28,mean,176.7671,32.9676,0.763855,0.124,0.3219,0.4293,0.56,0.6579,0.7442,0.8348,0.8916,0.9408
384B,German,layer_29,mean,135.3411,27.4505,0.757092,0.1266,0.3677,0.4838,0.6171,0.7056,0.7798,0.8571,0.9059,0.9478
384B,Hindi,layer_0,last,75.8157,16.4009,1.83844,0.2218,0.3831,0.4857,0.637,0.7446,0.8454,0.9533,0.9939,0.9995
384B,Hindi,layer_1,last,85.879,9.1714,1.337975,0.3224,0.425,0.4868,0.5923,0.6857,0.7773,0.8823,0.942,0.9808
384B,Hindi,layer_2,last,3.713,1.4346,1.195419,0.8341,0.8824,0.8946,0.9147,0.9328,0.9503,0.9709,0.984,0.9939
384B,Hindi,layer_3,last,2.8413,1.3056,1.115353,0.8748,0.9105,0.9201,0.9341,0.9469,0.9595,0.975,0.9856,0.9941
384B,Hindi,layer_4,last,2.4823,1.2522,1.066679,0.8934,0.9245,0.9329,0.9441,0.9544,0.9648,0.9778,0.9868,0.9944
384B,Hindi,layer_5,last,2.52,1.2571,1.025206,0.8916,0.9242,0.9327,0.9436,0.9535,0.9637,0.9768,0.986,0.9939
384B,Hindi,layer_6,last,2.5898,1.2673,1.004574,0.888,0.9224,0.9309,0.942,0.952,0.9623,0.9757,0.9852,0.9934
384B,Hindi,layer_7,last,2.7208,1.2836,0.967977,0.8823,0.9185,0.9269,0.938,0.9481,0.9588,0.9729,0.9832,0.9923
384B,Hindi,layer_8,last,2.7999,1.2906,0.941396,0.88,0.9153,0.9239,0.9352,0.9454,0.9562,0.9708,0.9816,0.9914
384B,Hindi,layer_9,last,2.9181,1.3043,0.911373,0.8753,0.9119,0.9205,0.9319,0.9422,0.9532,0.9683,0.9796,0.9902
384B,Hindi,layer_10,last,3.1289,1.3353,0.889928,0.865,0.9076,0.9161,0.9277,0.9381,0.9497,0.9654,0.9775,0.989
384B,Hindi,layer_11,last,3.2024,1.3433,0.864228,0.8623,0.906,0.9145,0.926,0.9363,0.9476,0.9633,0.9757,0.9879
384B,Hindi,layer_12,last,3.3505,1.3583,0.839181,0.8576,0.9017,0.9105,0.922,0.9325,0.9441,0.9604,0.9735,0.9865
384B,Hindi,layer_13,last,3.625,1.3899,0.815267,0.8477,0.8947,0.904,0.916,0.9267,0.9388,0.9561,0.9703,0.9846
384B,Hindi,layer_14,last,3.7045,1.3994,0.801431,0.8448,0.8927,0.9024,0.9147,0.9256,0.9378,0.9551,0.9693,0.9838
384B,Hindi,layer_15,last,3.9124,1.4233,0.789436,0.8376,0.8875,0.8977,0.9107,0.922,0.9347,0.9527,0.9675,0.9827
384B,Hindi,layer_16,last,4.348,1.4747,0.780955,0.8227,0.8773,0.8889,0.9032,0.9158,0.9296,0.949,0.9648,0.9811
384B,Hindi,layer_17,last,4.8535,1.535,0.774212,0.8062,0.8652,0.8802,0.8972,0.9108,0.9256,0.9462,0.9628,0.9798
384B,Hindi,layer_18,last,5.101,1.5849,0.770815,0.7932,0.8651,0.8805,0.8982,0.912,0.9268,0.9471,0.9634,0.98
384B,Hindi,layer_19,last,5.7011,1.6534,0.755297,0.7764,0.8543,0.8714,0.8912,0.9063,0.922,0.9434,0.9605,0.9781
384B,Hindi,layer_20,last,6.4666,1.7285,0.729926,0.7591,0.8421,0.8602,0.8814,0.8977,0.9144,0.9371,0.9555,0.9748
384B,Hindi,layer_21,last,7.4115,1.8165,0.711751,0.7402,0.8278,0.8477,0.8708,0.8884,0.9063,0.9306,0.9504,0.9716
384B,Hindi,layer_22,last,8.2979,1.8936,0.699254,0.7248,0.8166,0.8373,0.8613,0.8798,0.8985,0.9242,0.9456,0.9685
384B,Hindi,layer_23,last,9.3034,1.9771,0.690656,0.7091,0.804,0.826,0.8518,0.8714,0.8912,0.9186,0.9413,0.9657
384B,Hindi,layer_24,last,10.6079,2.0877,0.685953,0.6896,0.7901,0.8135,0.8408,0.8618,0.883,0.9124,0.9367,0.9629
384B,Hindi,layer_25,last,12.544,2.233,0.67931,0.6663,0.7715,0.796,0.8256,0.8481,0.871,0.9032,0.9299,0.9587
384B,Hindi,layer_26,last,16.4772,2.5001,0.675487,0.629,0.7396,0.7661,0.7993,0.8245,0.8505,0.8878,0.9187,0.952
384B,Hindi,layer_27,last,20.3104,2.77,0.668766,0.5965,0.7154,0.745,0.781,0.8079,0.8358,0.8762,0.9101,0.9467
384B,Hindi,layer_28,last,35.6575,3.9446,0.658923,0.4945,0.6537,0.6912,0.735,0.7668,0.8002,0.8488,0.8895,0.9339
384B,Hindi,layer_29,last,54.2123,7.2995,0.655797,0.3059,0.6214,0.6668,0.7151,0.7497,0.7868,0.8388,0.8817,0.9288
384B,Hindi,layer_0,mean,98.3478,28.2078,1.427813,0.1387,0.3352,0.4541,0.6243,0.7472,0.8429,0.9342,0.9755,0.9944
384B,Hindi,layer_1,mean,86.5421,17.5077,1.016742,0.2052,0.3929,0.4966,0.6513,0.7598,0.8408,0.9182,0.9576,0.9827
384B,Hindi,layer_2,mean,1.9345,1.1743,0.932944,0.9227,0.9433,0.9526,0.9662,0.9758,0.9832,0.9906,0.9947,0.9976
384B,Hindi,layer_3,mean,1.6616,1.1255,0.901416,0.9425,0.9589,0.9654,0.975,0.9818,0.9872,0.9926,0.9957,0.998
384B,Hindi,layer_4,mean,1.558,1.1062,0.886161,0.9507,0.9651,0.9705,0.9786,0.9842,0.9888,0.9935,0.9962,0.9982
384B,Hindi,layer_5,mean,1.5799,1.1097,0.877284,0.9492,0.9637,0.9694,0.9776,0.9834,0.9883,0.9931,0.9959,0.998
384B,Hindi,layer_6,mean,1.602,1.1138,0.870734,0.9475,0.9626,0.9686,0.9769,0.9828,0.9878,0.9928,0.9957,0.9979
384B,Hindi,layer_7,mean,1.7445,1.1392,0.875656,0.9368,0.9541,0.9615,0.9718,0.9791,0.9853,0.9914,0.995,0.9976
384B,Hindi,layer_8,mean,1.8481,1.1567,0.865325,0.9297,0.9486,0.957,0.9682,0.9762,0.9831,0.9901,0.9941,0.9971
384B,Hindi,layer_9,mean,1.8831,1.1628,0.852598,0.9273,0.9472,0.9561,0.9672,0.9753,0.9823,0.9895,0.9936,0.9969
384B,Hindi,layer_10,mean,1.9986,1.1828,0.848392,0.9194,0.9415,0.9515,0.9636,0.9726,0.9804,0.9883,0.9929,0.9965
384B,Hindi,layer_11,mean,2.0755,1.1953,0.836934,0.9145,0.9387,0.949,0.9613,0.9705,0.9785,0.987,0.992,0.996
384B,Hindi,layer_12,mean,2.2154,1.2191,0.83956,0.9055,0.9323,0.944,0.9575,0.9676,0.9764,0.9858,0.9913,0.9956
384B,Hindi,layer_13,mean,2.5926,1.2798,0.839685,0.8837,0.917,0.9316,0.9482,0.9603,0.971,0.9825,0.9893,0.9946
384B,Hindi,layer_14,mean,2.5033,1.2642,0.820824,0.8892,0.9209,0.935,0.9504,0.9615,0.9714,0.9823,0.989,0.9943
384B,Hindi,layer_15,mean,2.6311,1.2866,0.824176,0.8813,0.9162,0.9313,0.9481,0.9598,0.9702,0.9817,0.9886,0.9942
384B,Hindi,layer_16,mean,2.9868,1.3456,0.826467,0.8616,0.904,0.9221,0.9412,0.9546,0.9664,0.9793,0.9872,0.9934
384B,Hindi,layer_17,mean,3.3756,1.403,0.832834,0.8437,0.8909,0.9109,0.933,0.9485,0.9624,0.9772,0.9859,0.9928
384B,Hindi,layer_18,mean,3.9481,1.4925,0.83243,0.8177,0.8749,0.8993,0.9251,0.9426,0.9579,0.9744,0.9842,0.9919
384B,Hindi,layer_19,mean,5.0722,1.6398,0.800233,0.7795,0.8508,0.8794,0.9087,0.9285,0.9458,0.9653,0.9776,0.9882
384B,Hindi,layer_20,mean,7.1811,1.8435,0.763457,0.7346,0.8146,0.8455,0.8796,0.902,0.9221,0.9468,0.9644,0.9807
384B,Hindi,layer_21,mean,9.2195,2.0726,0.737949,0.6915,0.7895,0.8246,0.8627,0.8878,0.91,0.9373,0.957,0.976
384B,Hindi,layer_22,mean,11.8176,2.3337,0.733428,0.6499,0.7636,0.8013,0.8429,0.8701,0.8946,0.9257,0.9491,0.9718
384B,Hindi,layer_23,mean,13.3298,2.4916,0.724211,0.6277,0.7504,0.7899,0.8337,0.8625,0.8884,0.921,0.9456,0.9695
384B,Hindi,layer_24,mean,15.1338,2.7182,0.729725,0.599,0.7345,0.7777,0.8259,0.8574,0.8856,0.92,0.9452,0.9694
384B,Hindi,layer_25,mean,18.6751,3.0767,0.728906,0.5609,0.7075,0.7546,0.8095,0.8444,0.8759,0.9137,0.9409,0.9669
384B,Hindi,layer_26,mean,26.5175,3.8605,0.733049,0.4959,0.6614,0.7141,0.779,0.82,0.8573,0.9017,0.933,0.9626
384B,Hindi,layer_27,mean,33.3353,4.5538,0.728688,0.4516,0.6326,0.6878,0.7588,0.8033,0.8434,0.8912,0.9254,0.9582
384B,Hindi,layer_28,mean,48.6136,6.4914,0.732475,0.3611,0.5817,0.6444,0.7259,0.7768,0.8225,0.8775,0.9166,0.9534
384B,Hindi,layer_29,mean,21.8007,3.254,0.724353,0.5485,0.6805,0.7359,0.7957,0.834,0.8685,0.9096,0.9381,0.9649
384B,Arabic,layer_0,last,189.1353,16.4971,1.909127,0.2391,0.3185,0.3588,0.4401,0.5254,0.6274,0.7824,0.8984,0.9784
384B,Arabic,layer_1,last,126.9785,9.5847,1.363052,0.3157,0.4192,0.4569,0.5208,0.5882,0.6679,0.7897,0.8849,0.9613
384B,Arabic,layer_2,last,76.6356,5.848,1.171,0.4081,0.5062,0.538,0.5911,0.6455,0.7099,0.8091,0.8885,0.9569
384B,Arabic,layer_3,last,79.766,6.5696,1.068638,0.3777,0.5157,0.5505,0.6017,0.6518,0.7122,0.8054,0.8817,0.9507
384B,Arabic,layer_4,last,60.0163,5.7223,1.021458,0.3986,0.5636,0.5973,0.6445,0.6897,0.7432,0.8243,0.8909,0.9528
384B,Arabic,layer_5,last,57.9349,6.2668,0.989515,0.3555,0.576,0.6102,0.6574,0.7008,0.752,0.8291,0.8925,0.9523
384B,Arabic,layer_6,last,49.3786,6.0561,0.977254,0.3367,0.6028,0.6373,0.6819,0.7227,0.7704,0.8413,0.8997,0.955
384B,Arabic,layer_7,last,56.6862,6.6462,0.954057,0.3057,0.5865,0.6208,0.6663,0.7081,0.7563,0.8302,0.8913,0.9503
384B,Arabic,layer_8,last,57.2998,6.5576,0.943591,0.3199,0.5853,0.6189,0.665,0.7062,0.7539,0.827,0.8884,0.9484
384B,Arabic,layer_9,last,64.1958,6.9444,0.924965,0.3185,0.5703,0.6061,0.6532,0.6946,0.743,0.8179,0.8815,0.9443
384B,Arabic,layer_10,last,68.1003,7.2519,0.913408,0.3045,0.5633,0.5989,0.6469,0.6883,0.7367,0.813,0.8778,0.942
384B,Arabic,layer_11,last,69.4102,7.4057,0.889791,0.2923,0.5634,0.6,0.648,0.6887,0.7356,0.8097,0.874,0.9389
384B,Arabic,layer_12,last,78.9123,8.054,0.864665,0.2874,0.5469,0.5856,0.6358,0.6771,0.7248,0.8011,0.8672,0.9342
384B,Arabic,layer_13,last,85.9635,8.5302,0.844011,0.2724,0.5358,0.5745,0.6267,0.6684,0.7162,0.7929,0.8602,0.9295
384B,Arabic,layer_14,last,94.729,9.2894,0.83133,0.2496,0.521,0.5624,0.6173,0.6602,0.7093,0.787,0.8552,0.9262
384B,Arabic,layer_15,last,110.4596,10.6053,0.819908,0.2436,0.4992,0.5431,0.6014,0.6463,0.6976,0.7785,0.8488,0.9221
384B,Arabic,layer_16,last,117.3246,11.6344,0.814729,0.2306,0.4895,0.5361,0.598,0.6446,0.6975,0.7793,0.8494,0.9219
384B,Arabic,layer_17,last,100.2339,11.1229,0.810172,0.2223,0.5172,0.5665,0.6285,0.6721,0.7216,0.7972,0.8613,0.9276
384B,Arabic,layer_18,last,46.1798,5.7884,0.807687,0.3826,0.63,0.6696,0.7175,0.7515,0.7897,0.8473,0.8955,0.9452
384B,Arabic,layer_19,last,41.3392,5.173,0.785449,0.4144,0.6426,0.682,0.7284,0.7612,0.7981,0.8531,0.8988,0.946
384B,Arabic,layer_20,last,42.8178,5.2498,0.762315,0.4126,0.6377,0.6785,0.726,0.7596,0.7963,0.851,0.8964,0.9437
384B,Arabic,layer_21,last,46.1238,5.3848,0.736381,0.4091,0.6267,0.6697,0.718,0.7527,0.7897,0.8449,0.8908,0.9393
384B,Arabic,layer_22,last,45.2459,5.1259,0.725296,0.4236,0.6268,0.6701,0.7185,0.7532,0.7894,0.8434,0.889,0.9377
384B,Arabic,layer_23,last,47.1065,5.1056,0.71468,0.4269,0.6195,0.6633,0.7124,0.7477,0.7844,0.8392,0.8856,0.9353
384B,Arabic,layer_24,last,45.9869,4.8976,0.713534,0.4389,0.6189,0.6634,0.7129,0.7492,0.7861,0.8408,0.8867,0.9358
384B,Arabic,layer_25,last,48.8582,4.9267,0.710617,0.4395,0.6078,0.6518,0.7035,0.7413,0.7796,0.8359,0.8833,0.9337
384B,Arabic,layer_26,last,56.6948,5.3454,0.713422,0.4221,0.5843,0.6298,0.6855,0.7261,0.767,0.8269,0.8773,0.9306
384B,Arabic,layer_27,last,55.0606,5.1614,0.708315,0.4312,0.5835,0.6305,0.6889,0.7302,0.7708,0.8295,0.8788,0.931
384B,Arabic,layer_28,last,70.7351,6.7841,0.697034,0.3691,0.5511,0.606,0.6735,0.7182,0.7605,0.8206,0.8716,0.926
384B,Arabic,layer_29,last,60.8849,9.0035,0.691203,0.2457,0.5918,0.6532,0.7188,0.7592,0.7957,0.8467,0.8896,0.9358
384B,Arabic,layer_0,mean,189.6633,34.5915,1.203141,0.122,0.3186,0.3977,0.5109,0.605,0.7006,0.8259,0.9093,0.9693
384B,Arabic,layer_1,mean,121.1419,16.9938,0.938626,0.2108,0.4133,0.4913,0.5935,0.6757,0.7545,0.8512,0.9145,0.9628
384B,Arabic,layer_2,mean,1.6003,1.1092,0.851939,0.9494,0.9639,0.9692,0.9754,0.9803,0.9848,0.9904,0.9941,0.9971
384B,Arabic,layer_3,mean,1.4413,1.0813,0.819528,0.9617,0.9729,0.9774,0.982,0.9855,0.9888,0.9928,0.9954,0.9977
384B,Arabic,layer_4,mean,1.3814,1.0705,0.804824,0.9665,0.9764,0.9805,0.9846,0.9876,0.9904,0.9937,0.996,0.9979
384B,Arabic,layer_5,mean,1.4323,1.0808,0.806694,0.9619,0.9732,0.9783,0.9831,0.9866,0.9898,0.9934,0.9958,0.9978
